pair_id,time,final_mod_type,clean_mod_type,broad_category,filename_ori,filename_mod,delta_mean,delta_std,delta_median,delta_max,delta_l2,delta_p90,delta_p95,active_dims_q75_global,stable_core_mean_delta,volatile_shell_mean_delta,stable_to_volatile_ratio
4,119,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_56s_pitchU4_tempo110.wav,1.311772,0.982801,1.109964,5.743964,52.451149,2.709113,3.113283,466,1.086735,1.718387,0.632416
4,119,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_63s_pitchD4.wav,1.153824,0.888789,0.987612,6.112432,46.606503,2.305617,2.822981,399,0.903116,1.620980,0.557142
4,119,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_63s_pitchD2.wav,1.157189,0.881532,0.987492,6.285559,46.550755,2.321687,2.786863,400,0.975526,1.568723,0.621860
4,119,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_63s_pitchU2.wav,1.228223,0.932761,1.053407,6.234859,49.352421,2.547581,3.017306,428,0.970403,1.525963,0.635929
4,119,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_63s_pitchU4.wav,1.281549,0.939618,1.126391,5.704554,50.851326,2.454918,3.071709,459,0.972373,1.673003,0.581214
4,119,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_63s_tempo105.wav,1.173714,0.910552,0.966090,6.874257,47.535995,2.353922,2.934642,399,1.002123,1.508328,0.664393
4,119,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_63s_tempo110.wav,1.120046,0.886834,0.953067,6.163653,45.716095,2.321516,2.801744,378,0.938543,1.454697,0.645181
4,119,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_63s_pitchU4_tempo110.wav,1.250329,0.928773,1.091301,5.554988,49.841385,2.513137,2.991683,449,1.006506,1.674569,0.601054
4,119,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_109s_pitchD4.wav,1.194095,0.912480,1.015869,5.568318,48.090393,2.504558,2.907029,400,0.989582,1.597294,0.619537
4,119,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_109s_pitchD2.wav,1.165952,0.895176,0.986473,5.942910,47.038734,2.375216,2.820257,411,0.970494,1.587984,0.611148
4,119,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_109s_pitchU2.wav,1.210048,0.919449,1.028519,6.092682,48.631618,2.463771,3.011506,430,0.987340,1.510364,0.653710
4,119,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_109s_pitchU4.wav,1.234583,0.909860,1.086806,5.505400,49.076355,2.466482,2.918552,457,0.960054,1.585448,0.605541
4,119,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_109s_tempo105.wav,1.217198,0.932446,1.002355,6.809860,49.065784,2.520405,2.966885,413,1.045401,1.535706,0.680730
4,119,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_109s_tempo110.wav,1.223412,0.928037,1.036211,5.883332,49.138382,2.504139,3.016498,433,1.059918,1.521984,0.696406
4,119,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_109s_pitchU4_tempo110.wav,1.236128,0.912565,1.085337,5.502397,49.167534,2.510690,2.886635,445,1.024811,1.540967,0.665044
4,119,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_116s_pitchD4.wav,1.229992,0.939543,1.070473,5.774132,49.528942,2.478014,2.873869,426,1.008833,1.635725,0.616750
4,119,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_116s_pitchD2.wav,1.165049,0.893463,0.996961,6.064482,46.982449,2.327686,2.838451,412,0.958815,1.586389,0.604401
4,119,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_116s_pitchU2.wav,1.234897,0.949144,1.040986,5.668065,49.840393,2.597326,3.103680,433,1.025937,1.558493,0.658288
4,119,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_116s_pitchU4.wav,1.257644,0.927870,1.065792,5.041848,50.012329,2.546486,2.943719,447,0.956848,1.612498,0.593395
4,119,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_116s_tempo105.wav,1.329725,1.014348,1.087905,7.124578,53.518208,2.785274,3.213771,452,1.162466,1.644460,0.706898
4,119,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_116s_tempo110.wav,1.286707,0.986980,1.105882,6.414988,51.892750,2.636936,3.099092,454,1.129807,1.613878,0.700057
4,119,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_116s_pitchU4_tempo110.wav,1.281875,0.940534,1.113164,5.430894,50.877064,2.617918,3.039196,452,1.066314,1.592389,0.669632
4,119,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_124s_pitchD4.wav,1.225358,0.929256,1.040208,7.556674,49.211567,2.508624,2.953830,434,1.023019,1.668991,0.612957
4,119,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_124s_pitchD2.wav,1.162786,0.915068,0.972771,6.477848,47.349426,2.408745,2.831628,401,0.949791,1.594534,0.595654
4,119,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_124s_pitchU2.wav,1.315047,0.983569,1.088512,6.618286,52.549770,2.649874,3.217430,460,1.157703,1.683051,0.687860
4,119,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_124s_pitchU4.wav,1.297517,0.963463,1.080731,5.889155,51.715523,2.614913,3.129386,448,1.068752,1.693271,0.631176
4,119,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_124s_tempo105.wav,1.208961,0.931333,1.018255,6.689672,48.835060,2.473489,2.979606,419,1.039935,1.678458,0.619577
4,119,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_124s_tempo110.wav,1.292603,1.000980,1.096512,6.824244,52.315693,2.591643,3.147739,451,1.135237,1.703547,0.666396
4,119,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_124s_pitchU4_tempo110.wav,1.299446,0.960777,1.087946,5.343158,51.713924,2.709407,3.136220,448,1.044885,1.810867,0.577008
4,119,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_161s_pitchD4.wav,1.205773,0.904315,1.035127,5.518814,48.230625,2.416010,2.925493,419,1.039135,1.675329,0.620257
4,119,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_161s_pitchD2.wav,1.136865,0.875336,0.975562,5.625761,45.913864,2.293378,2.784051,402,1.003358,1.565117,0.641076
4,119,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_161s_pitchU2.wav,1.214132,0.934444,1.031716,5.868926,49.026909,2.484204,3.011633,427,0.997580,1.577484,0.632387
4,119,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_161s_pitchU4.wav,1.171198,0.876545,0.992372,5.067762,46.812374,2.400525,2.791401,416,0.969040,1.474345,0.657268
4,119,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_161s_tempo105.wav,1.205286,0.922773,1.029518,6.064020,48.574955,2.435821,2.968599,426,0.989409,1.541939,0.641666
4,119,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_161s_tempo110.wav,1.252277,0.947921,1.041770,7.182619,50.258869,2.550206,3.003870,442,1.066824,1.502451,0.710056
4,119,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_161s_pitchU4_tempo110.wav,1.220012,0.909699,1.029271,6.243238,48.698715,2.507945,2.883192,424,1.023857,1.568392,0.652807
4,119,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_169s_pitchD4.wav,1.132595,0.838297,0.983116,5.024010,45.090641,2.291073,2.782596,395,0.954367,1.461395,0.653052
4,119,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_169s_pitchD2.wav,1.134590,0.829679,0.984895,4.930542,44.978622,2.241771,2.744035,381,0.954890,1.348288,0.708224
4,119,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_169s_pitchU2.wav,1.174993,0.854473,1.050218,4.715120,46.490749,2.353597,2.802248,425,0.963318,1.468317,0.656070
4,119,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_169s_pitchU4.wav,1.194049,0.880349,1.020093,5.145985,47.471966,2.408975,2.951609,417,0.963479,1.489133,0.647007
4,119,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_169s_tempo105.wav,1.120126,0.862211,0.917202,5.170335,45.233223,2.326749,2.765095,383,1.003553,1.336571,0.750841
4,119,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_169s_tempo110.wav,1.146881,0.875268,0.957446,5.100235,46.166897,2.408315,2.826120,392,0.994220,1.481293,0.671184
4,119,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_169s_pitchU4_tempo110.wav,1.172762,0.874092,0.998405,4.609333,46.805496,2.409097,2.898397,412,0.955144,1.504191,0.634989
4,119,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_184s_pitchD4.wav,1.289045,0.960369,1.128988,5.414168,51.438908,2.634527,3.133443,462,1.039117,1.594142,0.651834
4,119,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_184s_pitchD2.wav,1.182659,0.898762,1.006245,4.664365,47.533268,2.432077,2.906187,409,0.960804,1.489311,0.645133
4,119,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_184s_pitchU2.wav,1.304665,0.965225,1.113102,5.566376,51.932846,2.649236,3.125942,455,1.149986,1.463744,0.785647
4,119,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_184s_pitchU4.wav,1.419038,1.057226,1.206866,5.644822,56.626396,2.931970,3.417709,496,1.215192,1.603758,0.757715
4,119,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_184s_tempo105.wav,1.247393,0.948749,1.044855,5.161105,50.150372,2.570390,3.081378,440,1.167880,1.462746,0.798416
4,119,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_184s_tempo110.wav,1.248920,0.953242,1.041087,5.410601,50.276386,2.605492,3.036467,418,1.165669,1.471138,0.792358
4,119,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_119s.wav,pair_4_comp_184s_pitchU4_tempo110.wav,1.324101,1.005832,1.138420,5.860789,53.209972,2.745278,3.241581,461,1.151581,1.501944,0.766727
4,127,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_56s_pitchD4.wav,1.109118,0.851682,0.910608,7.012241,44.748585,2.231287,2.669930,364,0.848538,1.572202,0.539713
4,127,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_56s_pitchD2.wav,1.049636,0.822220,0.876032,5.909107,42.666714,2.147365,2.651889,346,0.830302,1.472100,0.564025
4,127,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_56s_pitchU2.wav,1.147015,0.919609,0.924730,6.122736,47.044598,2.468132,2.975801,378,0.852988,1.647064,0.517884
4,127,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_56s_pitchU4.wav,1.165668,0.877410,0.993570,6.559844,46.687462,2.317489,2.823106,400,0.892620,1.660612,0.537525
4,127,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_56s_tempo105.wav,1.187249,0.943379,0.989678,7.215038,48.525383,2.509881,2.956754,402,0.926970,1.767474,0.524460
4,127,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_56s_tempo110.wav,1.219346,0.956634,1.051510,7.006533,49.594372,2.500117,3.035887,418,0.967825,1.747308,0.553895
4,127,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_56s_pitchU4_tempo110.wav,1.325104,0.975262,1.145645,6.444825,52.649845,2.623531,3.105119,466,1.059764,1.836635,0.577014
4,127,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_63s_pitchD4.wav,1.199723,0.948543,1.012436,6.984995,48.940853,2.403084,3.099576,414,0.883103,1.717786,0.514094
4,127,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_63s_pitchD2.wav,1.202520,0.933903,1.013990,7.069920,48.722336,2.464788,2.840165,409,0.952041,1.691393,0.562874
4,127,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_63s_pitchU2.wav,1.252287,0.989199,1.045819,7.107421,51.067184,2.693404,3.159863,421,0.928157,1.683564,0.551305
4,127,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_63s_pitchU4.wav,1.320381,0.976525,1.140631,6.577116,52.552223,2.637668,3.158645,473,0.970521,1.849267,0.524814
4,127,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_63s_tempo105.wav,1.240571,0.965990,1.029002,7.746819,50.313869,2.557740,3.086457,414,0.976991,1.723795,0.566768
4,127,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_63s_tempo110.wav,1.183539,0.936255,0.951098,7.036216,48.290722,2.412768,3.016134,378,0.925051,1.644046,0.562668
4,127,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_63s_pitchU4_tempo110.wav,1.279493,0.950462,1.150773,5.622624,51.004448,2.547307,3.011728,469,0.983053,1.835126,0.535687
4,127,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_109s_pitchD4.wav,1.235439,0.949416,1.033576,6.440880,49.859432,2.511332,3.058138,424,0.988407,1.692457,0.584007
4,127,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_109s_pitchD2.wav,1.221966,0.947375,1.035944,6.630509,49.478264,2.492283,2.981507,420,0.988400,1.712259,0.577249
4,127,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_109s_pitchU2.wav,1.243413,0.974763,1.069084,6.965244,50.558361,2.580716,3.090823,443,0.967396,1.633264,0.592308
4,127,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_109s_pitchU4.wav,1.269143,0.966752,1.123515,6.377962,51.053112,2.554574,3.143691,456,0.960124,1.723788,0.556985
4,127,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_109s_tempo105.wav,1.284166,0.990349,1.054986,7.682423,51.894016,2.635519,3.133970,441,1.033817,1.758360,0.587944
4,127,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_109s_tempo110.wav,1.280740,0.993386,1.091414,6.643827,51.866772,2.598242,3.163197,446,1.051188,1.738663,0.604595
4,127,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_109s_pitchU4_tempo110.wav,1.280226,0.951622,1.124534,5.906090,51.045391,2.569765,3.088121,452,1.039400,1.664437,0.624475
4,127,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_116s_pitchD4.wav,1.280671,0.989034,1.099877,6.646695,51.779793,2.659971,3.011440,457,1.007141,1.729815,0.582225
4,127,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_116s_pitchD2.wav,1.219601,0.953287,1.026181,6.937044,49.534737,2.553419,3.027982,427,0.949793,1.683650,0.564127
4,127,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_116s_pitchU2.wav,1.266555,1.005277,1.022333,6.540627,51.744545,2.672832,3.265541,430,0.981607,1.687475,0.581701
4,127,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_116s_pitchU4.wav,1.291668,0.985201,1.074569,6.145544,51.984261,2.659739,3.071187,451,0.950237,1.757839,0.540571
4,127,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_116s_tempo105.wav,1.379917,1.064626,1.149925,7.997140,55.771873,2.788827,3.397404,478,1.119486,1.797423,0.622828
4,127,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_116s_tempo110.wav,1.341879,1.059273,1.123950,7.177217,54.706886,2.809287,3.312644,466,1.104212,1.783557,0.619106
4,127,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_116s_pitchU4_tempo110.wav,1.320168,0.985684,1.103174,6.144889,52.721546,2.610873,3.134878,460,1.068101,1.700915,0.627957
4,127,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_124s_pitchD4.wav,1.247873,0.963663,1.067724,8.429236,50.452866,2.564542,3.097515,435,0.981298,1.782805,0.550423
4,127,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_124s_pitchD2.wav,1.191692,0.956323,0.981805,7.350410,48.894939,2.500262,2.921810,408,0.907614,1.687709,0.537779
4,127,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_124s_pitchU2.wav,1.327662,1.022056,1.111010,7.490849,53.615860,2.738771,3.213390,462,1.078753,1.780949,0.605718
4,127,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_124s_pitchU4.wav,1.297396,0.974845,1.107160,6.761717,51.930401,2.570695,3.104855,454,1.001746,1.812816,0.552591
4,127,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_124s_tempo105.wav,1.252929,0.985884,1.073926,7.562234,51.017651,2.590473,3.223069,426,0.995217,1.843347,0.539896
4,127,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_124s_tempo110.wav,1.317360,1.026344,1.094101,7.696806,53.439228,2.684598,3.205038,455,1.102880,1.821350,0.605529
4,127,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_124s_pitchU4_tempo110.wav,1.291927,0.976979,1.119316,6.215720,51.831722,2.647269,3.094386,458,0.969551,1.907181,0.508368
4,127,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_161s_pitchD4.wav,1.257322,0.959691,1.058913,6.391376,50.615295,2.567717,3.158156,424,1.027200,1.777189,0.577991
4,127,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_161s_pitchD2.wav,1.192630,0.931272,0.999251,6.498323,48.420906,2.431406,2.877201,406,0.980338,1.692147,0.579346
4,127,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_161s_pitchU2.wav,1.253438,0.988032,0.994870,6.741488,51.072979,2.674739,3.165623,419,0.993738,1.719015,0.578086
4,127,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_161s_pitchU4.wav,1.205802,0.922593,1.038944,5.940324,48.584549,2.459020,2.935529,421,0.942710,1.620411,0.581772
4,127,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_161s_tempo105.wav,1.268026,0.981651,1.072814,6.554995,51.315155,2.618788,3.132408,444,0.976827,1.758952,0.555346
4,127,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_161s_tempo110.wav,1.295958,0.990209,1.105584,6.806154,52.190636,2.653475,3.170455,459,1.064867,1.631582,0.652659
4,127,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_161s_pitchU4_tempo110.wav,1.264742,0.942757,1.097669,6.013932,50.478539,2.541506,3.000457,439,1.041621,1.667005,0.624846
4,127,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_169s_pitchD4.wav,1.175115,0.889924,1.023361,5.896573,47.169994,2.382147,2.906254,392,0.911604,1.597379,0.570688
4,127,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_169s_pitchD2.wav,1.153593,0.857831,0.995317,5.429263,46.002716,2.297490,2.738884,400,0.892613,1.520123,0.587198
4,127,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_169s_pitchU2.wav,1.189008,0.888364,0.995786,5.587683,47.495270,2.379324,2.849113,420,0.893231,1.569941,0.568958
4,127,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_169s_pitchU4.wav,1.224179,0.933444,1.054119,6.018548,49.262669,2.515656,2.958306,434,0.947834,1.649088,0.574762
4,127,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_169s_tempo105.wav,1.171428,0.902511,0.967559,6.042898,47.320728,2.400285,3.000971,395,0.963109,1.544182,0.623702
4,127,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_169s_tempo110.wav,1.193370,0.922614,0.970868,5.972798,48.269623,2.504288,2.989734,418,0.950863,1.666954,0.570419
4,127,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_169s_pitchU4_tempo110.wav,1.189895,0.898827,1.015662,5.361900,47.719059,2.468168,2.866242,415,0.923664,1.600875,0.576974
4,127,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_184s_pitchD4.wav,1.318244,0.962271,1.149067,6.082229,52.227039,2.623967,3.127844,474,1.003320,1.676276,0.598541
4,127,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_184s_pitchD2.wav,1.218345,0.911693,1.038567,5.535697,48.694160,2.554601,2.876694,416,0.911723,1.585478,0.575046
4,127,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_184s_pitchU2.wav,1.295347,0.958142,1.072505,5.934280,51.558338,2.643135,3.036073,452,1.090280,1.493386,0.730073
4,127,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_184s_pitchU4.wav,1.420006,1.046970,1.237616,5.755450,56.455849,2.953814,3.417072,507,1.159948,1.636906,0.708622
4,127,smp_tempo105,smp_tempo105,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_184s_tempo105.wav,1.266160,0.953589,1.072562,5.607727,50.722717,2.659621,3.128680,435,1.130531,1.596921,0.707944
4,127,smp_tempo110,smp_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_184s_tempo110.wav,1.281940,0.980552,1.084407,6.283163,51.646568,2.636282,3.210485,444,1.122347,1.660209,0.676027
4,127,smp_pitchU4_tempo110,smp_pitchU4_tempo110,1b. Human Plagiarism + DSP,pair_4_ori_127s.wav,pair_4_comp_184s_pitchU4_tempo110.wav,1.335033,0.994655,1.120866,6.199059,53.274502,2.762262,3.226630,474,1.136209,1.530152,0.742547
4,134,smp_pitchD4,smp_pitchD4,1b. Human Plagiarism + DSP,pair_4_ori_134s.wav,pair_4_comp_56s_pitchD4.wav,1.443595,1.104117,1.207614,5.956698,58.157665,2.934080,3.569569,500,1.219836,1.816064,0.671692
4,134,smp_pitchD2,smp_pitchD2,1b. Human Plagiarism + DSP,pair_4_ori_134s.wav,pair_4_comp_56s_pitchD2.wav,1.432263,1.109688,1.194861,6.240312,57.979073,2.883088,3.742797,483,1.212027,1.894181,0.639869
4,134,smp_pitchU2,smp_pitchU2,1b. Human Plagiarism + DSP,pair_4_ori_134s.wav,pair_4_comp_56s_pitchU2.wav,1.495781,1.181275,1.234341,6.068959,60.991459,3.192436,3.920319,508,1.243757,1.986310,0.626164
4,134,smp_pitchU4,smp_pitchU4,1b. Human Plagiarism + DSP,pair_4_ori_134s.wav,pair_4_comp_56s_pitchU4.wav,1.454930,1.159661,1.179598,6.254771,59.537498,3.008672,3.722993,489,1.232614,1.956286,0.630079
